star_id,label,catalog_period,recovered_period,period_error,relative_error,recovered_epoch,recovered_depth,recovered_duration,bls_power
257605131,confirmed_planet,16.3648730373237,0.5280411552624898,15.836831882061212,0.9677332568325966,1411.3320048389064,0.00021007545486707708,0.223,6.297751569623992e-07
139733308,confirmed_planet,4.76339524215734,4.758386612659442,0.005008629497897488,0.0010514830794576436,1441.1455462370038,0.010396654050231597,0.09,0.00019745635354865532
452808876,confirmed_planet,2.70582,2.7046473041611945,0.0011726958388056374,0.000433397579589787,1438.9721681023266,0.004623211559451718,0.197,3.850849349762029e-05
98796344,confirmed_planet,5.35877595248221,1.3963044117339893,3.9624715407482207,0.7394359413202908,1411.41243225146,0.000871316120359363,0.25,8.900871974714073e-07
4646810,confirmed_planet,10.924547796491108,7.232122447313017,3.692425349178091,0.3379934270930714,1416.3593690552473,0.0007758138121675946,0.037,2.4669014990265188e-08
270380593,confirmed_planet,3.83616232983683,3.834426918969467,0.001735410867363285,0.0004523820209237861,1414.1412862017569,0.004328610250254012,0.09,2.140003928953495e-05
355636844,eclipsing_binary,6.30556,1.3364959460295915,4.969064053970408,0.7880448451795571,2063.039985629828,0.0007885849220354801,0.01,1.6534211545615363e-07
220435095,eclipsing_binary,3.42310017313899,3.422402277856768,0.0006978952822218609,0.00020387813587759818,1655.2422537608468,0.006395092683456815,0.063,7.399814568994923e-05
382302241,eclipsing_binary,1.59782,1.597319595654377,0.000500404345622929,0.0003131794229781383,2037.074592505137,0.0010034846866074454,0.063,1.8473606949882024e-06
403287048,eclipsing_binary,7.00776,0.6265659074795181,6.381194092520482,0.9105897023471811,1325.498341601803,0.00016526414193902586,0.25,8.928590871371828e-07
389525208,eclipsing_binary,6.74657,6.737554063280291,0.009015936719709572,0.001336373404516602,2037.7653485751182,0.00240029447268512,0.063,1.8968645037277755e-06
220518305,eclipsing_binary,14.152037719003577,14.992779734467804,0.8407420154642278,0.05940784162377311,2072.0415697631747,0.0027996926443503343,0.09,1.0217656688065245e-06
403136413,eclipsing_binary,2.51266,2.0265540785812863,0.48610592141871356,0.1934626735884336,2062.655783157998,0.0010731887238092572,0.01,4.311781338028306e-07
253917293,eclipsing_binary,4.608,7.6292209053227245,3.021220905322725,0.6556468978564941,1332.1113017792654,0.0007972454051533488,0.17,9.369332776986502e-07
79395355,eclipsing_binary,7.31898,7.330415801422933,0.01143580142293299,0.0015624856773666536,1328.332689077549,0.0015913277902460008,0.117,4.6227380590544285e-06
350743714,eclipsing_binary,7.757643018862346,7.772957756458697,0.015314737596351158,0.001974148276623981,1388.276570968389,0.004385752831924748,0.117,3.6152499432561234e-06
309257814,eclipsing_binary,1.81357672556142,1.2390539311072013,0.5745227944542186,0.3167899027135819,1571.639194755579,0.013564910208538894,0.063,0.00023712673167457647
272086159,eclipsing_binary,16.155373,8.083351715158194,8.072021284841806,0.49964932934954864,1354.9534167898382,0.025661720384500264,0.037,0.0009438210411729768
51912829,eclipsing_binary,0.835389856074935,0.8352440181108405,0.00014583796409450844,0.00017457473661426252,1325.9007702361537,0.002545857522306701,0.037,6.275655237610592e-06
183979262,eclipsing_binary,3.43075648471031,3.4296801266218537,0.0010763580884560753,0.0003137378281591916,1326.1079632606873,0.0076547888569296445,0.09,1.3761464293151681e-05
300871545,eclipsing_binary,4.81706843753625,4.810160211227841,0.006908226308408594,0.0014341142124071405,1327.393748468046,0.016504193250413843,0.09,0.0001979488164585813
278866211,eclipsing_binary,2.194061627827692,2.194815319217128,0.0007536913894359287,0.00034351422944402314,1327.3549715912216,0.0035987566485446098,0.063,1.1952533402053941e-05
260271203,eclipsing_binary,5.64928534420493,5.646250124048298,0.003035220156632157,0.0005372750660834831,1330.1023998343544,0.03265933733760061,0.117,0.0049984365949362255
260043723,eclipsing_binary,3.138585602920343,3.13853197982608,5.362309426315548e-05,1.7085114458328327e-05,1327.06353237151,0.00034058187764166834,0.14300000000000002,5.2218734033845114e-08
260609205,eclipsing_binary,4.46177548270279,4.463091666024346,0.0013161833215562524,0.0002949909350344437,1328.7527320922738,0.01346940590876278,0.17,0.0011770397192435277
316937670,eclipsing_binary,0.62425,0.5004828786140149,0.12376712138598511,0.19826531259268743,1325.4362582281876,0.0004196533778989938,0.25,8.185951946394454e-06
144440290,eclipsing_binary,0.0,8.773732660645285,8.773732660645285,inf,1358.9981542989535,0.0014438996622806928,0.037,8.245969471435128e-08
47484268,eclipsing_binary,0.0,11.37385637696632,11.37385637696632,inf,1358.5027845037405,0.004791301484042962,0.09,2.579400330986863e-05
9727392,eclipsing_binary,4.534451,4.5334514392721506,0.0009995607278492358,0.00022043698958247335,1355.3284692929108,0.01655766920404029,0.17,0.0008057597982295448
120585579,eclipsing_binary,6.340315,6.330849673652341,0.00946532634765962,0.0014928795095605848,1357.7922430078468,0.017865002174899197,0.14300000000000002,0.0012218695073994317
350445771,eclipsing_binary,3.1901568769397,3.189830810812931,0.0003260661267687759,0.00010221006030323165,1326.8065347210043,0.0024052611480641435,0.063,4.756723005698075e-06
